headline,body_text,url,label
"Самарада дрон чабуулунан кабат үйдүн кире бериши урап, 11 киши жараат алды","Орусиянын Самара облусундагы Сызран шаарында дрон чабуулунан кийин турак үйдүн кире бериши, подъезди урап түштү.""Украин армиясынын дрон чабуулунун жыйынтыгында Сызранда көп кабаттуу үйдүн подъезди урады. Жеринде куткаруучулар иштеп жатат. Урандынын астынан төрт киши куткарылды, алардын бирөө бала"", - деди губернатор Вячеслав Федорищев.Өзгөчө кырдаалдар министрлигинин баштапкы маалыматына караганда, жалпысынан 11 киши жараат алды, алардын экөө балдар.Самара аэропортунда убактылуу чектөө киргизилди. Орусиянын Коргоо министрлиги өткөн түнү 12 аймакта жана Кара деңиз акваториясынан 155 украин дрону атып түшүрүлгөнүн билдирди.Украина соңку чабуул тууралуу комментарий бере элек.Мунун алдында украин маалымат каражаттары Самара облусунда ""Самара"" мунай станциясына сокку урулганын жазышкан.Exilenova+ мониторинг каналы Сызранда дагы бир турак үй соккуга кабылганын билдирди.Курск облусунда учкучсуз учак көп кабаттуу үйгө түшүп, 36 киши эвакуация болгонун губернатор Александр Хинштейн кабарлады.",https://www.azattyk.org/a/33737773.html,0
Эдил Байсалов Кыргызстандын АКШдагы элчиси болуп дайындалды,"Президент Садыр Жапаров кол койгон жарлыкка ылайык, Эдил Байсалов мурда ээлеген кызмат ордунан бошотулуп, Кыргызстандын АКШдагы элчиси болуп дайындалды. Бул тууралуу маалымат президенттин сайтына 9-апрелде жарыяланды. Эдил Байсалов Министрлер кабинетинин төрагасынын орун басары кызматынан кетип жатканын өзү бүгүн 9-апрелде Салижан Жигитовдун 90 жылдыгына арналган симпозиумда сүйлөп жатып билдирген. Буга чейин Байсалов Кыргызстандын АКШдагы элчилик кызматына дайындалары тууралуу маалымат тараган. 48 жаштагы Эдил Байсалов соңку 25 жылдан бери активдүү саясатчылардын бири. Ал саясатка укук коргоочу катары келип, соңку жылдары Кыргызстандын Улуу Британиядагы элчиси болгон, 2021-жылдан бери вице-премьерлик кызматты ээлеп келди. Вице-премьерлик кызматта турганда Байсалов өкмөттүн позициясын активдүү коргоп келди. Анын дарегине парламенттин айрым депутаттары, жарандык коомдун өкүлдөрү сын айткан учурлар болду. (ZKo)",https://www.azattyk.org/a/33728512.html,0
"Аба ырайы: Ысык-Көл, Нарын облустарында жаан жаайт","14-апрелге чейинки күтүлүп жаткан жаан-чачынга жана күндүн ысышына байланыштуу Кыргызстандын тоолуу райондорунда, тоолуу жолдорунда жана ашууларда кар көчкү түшүү коркунучу сакталат. Кар күрткүсү күтүлөт, жолдор тайгак болуп муз тоңот. Унаалардын ортосунда 500 метр аралык кыймыл чектелиши зарыл. 13-апрелде түнкүсүн жаан-чачын жаабайт. Күндүз Ысык-Көл, Нарын облустарынын айрым жерлеринде өткүн өтүп, күн күркүрөйт, бийик тоолуу райондордо кар жаайт. Бийик тоолуу райондордо жолдор тайгак болот. Батыштан соккон шамалдын ылдамдыгы секундасына 4-9 метрге жетет. Абанын температурасы: Чүй өрөөнүндөтүнкүсүн 5…10, күндүз 21…26; Талас өрөөнүндөтүнкүсүн 4…9, күндүз 19…24; Баткен, Ош, Жалал-Абад облустарындатүнкүсүн 7…12, күндүз 22…27; Ысык-Көл облусундатүнкүсүн 1…6, күндүз 11…16; Нарын облусундатүнкүсүн -1…+4, күндүз 14…19. Бишкек шаарындажаан-чачын жаабайт. Батыштан соккон шамалдын ылдамдыгы секундасына 4-9 метрге жетет. Абанын температурасы түнкүсүн 8…10°, күндүз 24…26° жылуу болот.",https://www.azattyk.org/a/33730423.html,0
Фоточек: Алп жылкылардын уникалдуу сүрөттөрүбү же фотомонтажбы? [split],"тартышыкөп учурайтжана бул айрым изилдөөлөрдүн жана дискуссиялардын, ошондой элетамашалардынтемасына айланган. The Jasper Whispererжасалма интеллектин иштеп чыккандардын бириmedium’дагы блогдо адамдын мүчөлөрүн тартууда эмне үчүн ушуга окшош маселелер жараларын айтып берген. Буга бир нече факторлор таасир этет. Анын негизгиси – адамдын колу денесинин татаал бөлүгу болуп саналат, аны тартууда ал эмес сүрөтчүлөр көп кыйналышат. Бул сүрөттөрдү жасалма интеллект жаратканына дагы бир далил катары Mervyn Chapman деген колдонуучу 8-апрелде Midjourney Official тобундажарыялагансүрөттөрдү келтирсек болот. Алп куштар, адамдан да чоң үй жаныбарлары, үлүл-адам – жасалма интеллект жараткан сүрөттөр. Алардын арасынан биз текшерген сүрөттөрдүн бирин көрсөк болот. Тыянак: фотофейк.Алп жылкылардын сүрөттөрүн жасалма интеллектин жардамы менен жаратышкан жана алардан толтура каталарды тапса болот.",https://factcheck.kg/ky/fotochek-unikalnye-fotografii-gigantskih-loshadej-ili-fotomontazh/,1
"Ашуулардагы абал айтылды: Жол ачык, каттам бар","Бүгүн, 22-январь саат 09:50гө карата өлкөнүн ашууларында жол ачык, каттам бар. Бул тууралуу Транспорт жана коммуникациялар министрлигинен билдирди. Маалыматка ылайык, жети дубандагы Жол тейлөө ишканалары өздөрүнө бөлүнгөн аймактарды толук көзөмөлдөп, атайын кезметке туруу менен күнү-түнү тазалоо, кум-туз аралашмасын себүү жумуштарын аткарып жатышат. Министрлик кандай кырдаал жаралбасын каршы тилкеге чыкпай, жол эрежесин так сактоого жана унаа дөңгөлөктөрүн кышкыга алмаштырып, керектүү шаймандарды ала жүрүүгө чакырат.",https://24.kg/kyrgyzcha/358839_ashuulardagyi_abal_aytyildyi_jol_achyik_kattam_bar/,0
Ормуз кысыгындагы абал курч бойдон экени кабарланды,"Ормуз кысыгындагы абал курч бойдон калууда. Бул тууралуу Британиянын деңиз соодасы боюнча операцияларын координациялоо борбору (United Kingdom Maritime Trade Operations) билдирди. Анын маалыматына ылайык, аймакта аскердик активдүүлүк күчөп, деңизде аскер кемелеринин саны көбөйдү. Ошондой эле кемелерди коопсуздук күчтөрү радиобайланыш аркылуу текшериши мүмкүн. АКШ негизги деңиз жолдорунун түштүгүндө кошумча коопсуздук аймагын түзгөнү айтылды. Кемелерге Омандын суулары аркылуу өтүүнү карап, тиешелүү органдар менен байланышта болуу сунушталууда. 4-майдагы билдирүүгө ылайык, аймакта мина коюлган болушу мүмкүн деген маалыматтар бар болгондуктан кеме каттамдары «өтө кооптуу» деп бааланууда. Буга чейин UKMTO Бириккен Араб Эмирликтеринин Фужейра шаарынын түндүгүндө мунай ташуучу танкер белгисиз снаряддар менен аткыланганын кабарлаган. Маалыматка ылайык, экипаж жабыркаган эмес жана айлана-чөйрөгө зыян келтирилген жок. Кийинчерээк Бириккен Араб Эмирликтери бул окуяны кескин айыптап, мамлекеттик мунай компаниясына тиешелүү танкерге Ормуз кысыгы аркылуу өтүп бара жатканда кол салуу болгонун билдирди.",https://www.azattyk.org/a/33749637.html,0
Ашуулардагы абал: Өтмөк жана Төө-Ашууда кар жаап жатат,"Өлкөнүн негизги жолдорундагы ашууларда кар жаап, күн бүркөк болууда. Бул тууралуу «Кыргызавтожол» мамлекеттик ишканасы бүгүн, саат 08:30га карата берген маалыматында билдирди. Ишкананын билдирүүсүнө ылайык, учурдагы кырдаал төмөнкүдөй: Учурда жол тейлөө ишканаларынын кызматкерлери коопсуздукту камсыз кылуу үчүн күнү-түнү иштеп жатышат. «Кыргызавтожол» ишканасы жол кырдаалы толук көзөмөлдө экенин кошумчалады.",https://24.kg/kyrgyzcha/362095_ashuulardagyi_abal_otmok_jana_too-ashuuda_kar_jaap_jatat/,0
Былтыр 84 мамлекеттик кызматкер тартиптик жоопкерчиликке тартылган,"Өткөн жылы 84 мамлекеттик кызматкер тартиптик жазага тартылган. Бул тууралуу Башкы прокурордун орун басары Залкарбек Акназаров Жогорку Кеңештин жыйынында «Кызыкчылыктардын кагылышуусу жөнүндө» мыйзам долбоорунун экинчи окуусунда билдирди. Анын айтымында, 2025-жылы Башкы прокуратура кызыкчылыктардын кагылышуусу жөнүндө мыйзамдын сакталышын 70тен ашык текшерүү жүргүзүп, 172 мыйзам бузууну аныктаган. «Бир кызмат адамына ченемдик талаптарды (Жаза кодексинин беренеси) аткарбагандыгы үчүн айып пул салынып, 84 аткаминер тартиптик жазага тартылган. Жоопкерчиликке тартылгандар негизинен мамлекеттик жана жергиликтүү өз алдынча башкаруу органдарынын кызматкерлери, ошондой эле жеке кызыкчылыгы үчүн декларация тапшырбаган же муниципалдык жана мамлекеттик мүлктү жеке максаттарда колдонгон адамдар болгон», — деп кошумчалады Залкарбек Акназаров.",https://24.kg/kyrgyzcha/365645_byiltyir_84mamlekettik_kyizmatker_tartiptik_joopkerchilikke_tartyilgan/,0
Талкаланды делген тажик айылы чынында кыргыз жериби? Текшеребиз [split],"«Талкаланган Хистеварз» деп мүнөздөлгөн дагы бир сүрөттөгү имарат да Кыргызстандын аймагынан табылды. Жыйынтык: жалган. «Талкаланган Хистеварз» фотобаянында кыргыз жери тартылып, окурмандарга тажикстандык шаар катары таңууланган. Автор кыргыз айылдарын атабаганы аз келгенсип, «кыргыз жери», «Кыргызстандын аймагы» деген сөздөрдү да колдонбоону туура көргөн. Анын ордуна  «талаштуу жердин тегерегиндеги кыргыздар көзөмөлдөгөн аймак» деп маалыматты бурмалаган. Мындан тышкары, материалда Баткен облусу да Тажикстанга таандык деп атайлап, же байкабай жазылган. Жыйынтык: манипуляция.Автор Кыргызстанга таандык жерлердин атын атабай, “конфликт”, “талаштуу аймак”, “кыргыздар көзөмөлдөгөн жер” деп белгилеп, маалыматтын бурмаланышына жол берген.",https://factcheck.kg/ky/https-factcheck-kg-ky-razrushennyj-histevarz-ili-kyrgyzskie-sela-proveryaem/,1
Кытай мандариндери өлүмгө алып келеби?,"эми Заринскте мандариндин айынан бүгүн 2 бала чарчады. Болду, башка мандарин жебеш керек”, – деп айтылат билдирүүдө. «Тааныштарыбызда баласы кичинекей, болгону 2 жашта, бир мандариндин эки бөлүгүн эле жеген, кийинки суткада грипптин оор формасы менен ооруп калды», – дейт дагы бир билдирүүдө. Фактчек аспаптарын колдонуу менен биз курттаган жемиштер тууралуу видео алгачкы жолу 2016-жылдын ноябрь айында жайыла баштаганын аныктадык. Бул видеодо кайсы шаарда тартылганы жана чын эле мандариндер Кытайдыкыбы, ал боюнча маалымат айтылган эмес. Грипп оорусун жугузуучу мандариндер тууралуу фейк бир нече жылдан бери таратылып келет.",https://factcheck.kg/ky/fejk-pro-kitajskie-mandariny-ubijczy/,1
Кыргызстанда балык уулоого убактылуу тыюу салынды,"Өлкө аймагындагы көлдөрдө, көлмөлөрдө жана дарыяларда балыктын урук чачуу мезгилинде спорттук жана ышкыбоздук балык уулоого убактылуу тыюу салынды. Бул тууралуу Суу ресурстары, айыл чарба жана кайра иштетүү өнөр жайы министрлигинин басма сөз кызматы 7-апрелде кабарлады. Маалыматка караганда, Ысык-Көл чабак балыгына 15-майга чейин тыюу салынып, балык уулоого электрондук билет берүү убактылуу токтотулду.- Ысык-Көл майда балыгына 1-майдан 1-июлга чейин,- Каңылтыр балыгына 15-майдан 15-июлга чейин тыюу салынды.Республиканын көлдөрүндө, суу сактагычтарында, көлмөлөрүндө жана дарыя-сууларындагы каңылтыр, жаян, кадимки кой балык, ак амур, акмурун макоо балыгы, кадимки чортон, жылан баш, кадимки көк серке балыктарына 5-майдан 20-июнга чейин балык уулоого болбойт. Ал эми күмүштөй таман балык, кадимки алабуга, кызыл канат, арал чабагы, тыран, кубулма, кадимки чабак, ит мурун, дарыя маринка балыгын уулоого 5-июнга чейин тыюу салынды.Ал эми дарыяларда лимиттелүүчү балыктын баалуу түрлөрүн дээрлик жыл аягына чейин уулоо болбойт. Буларга дарыя осман балыгы, амударыя жилингири (форель), Ысык-Көл жилингири (форель) балыгы кирет. Документте тыюу 1-октябрдан 15-декабрга чейин деп белгиленген.“Ысык-Көл” биосфералык аймагы - Кыргызстанда мыйзам менен өзгөчө корголгон улуттук маанидеги табигый аймак. 2001-жылы ЮНЕСКОнун “Адам жана биосфера” программасынын алкагында Бүткүл дүйнөлүк биосфералык резерваттар тутумуна киргизилген. (КЕ)",https://www.azattyk.org/a/33726532.html,0
"Кантип шылуундар дипфейктерди колдонуп, акчаны уурдашууда? Factcheck","2022-жылдын экинчи кварталында гана Орусияда шылуундар кардарларга билгизбей 211 миңден ашык акча которуу жүргүзүп, банктык эсептерден 2.8 млрд рубль уурдашкан. Шылуундар көп учурда телефондук чалууларды колдонушат, ал эми интернет-кызматтарды – сейрегирээк, депайтылатЦентробанктын отчетунда. Дипфейкти колдонуу менен шылуундук кылуу аракети Орусияда 2021-жылы катталган. Шылуундар Олег Тиньковдун образын колдонуп дипфейк-жарнамажасашкан. Анда “дипфейк” миллиардер шилтеме аркылуу өтүп катталып, инвестиция кылууга жана бонус алууга чакырат. Factcheck.kg редакциясы, дипфейктерди колдонгон шылуундардын тузагына илинип калуунун ыктымалдуулугу кандай экенин текшерип көрдү. Sensityуюмунун докладу боюнча, банктар көп колдонгон адамды жүзүнөн аныктоо технологиясын дипфейктердин жардамы менен алдаса болот. Sensity’нин изилдөөчүлөрү liveness тестинен өтүш үчүн ID-картанын негизинде дипфейкти жасашкан. Жыйынтыгында 10 аракеттин 9унда алар системаны алдай алышкан. Изилдөөчүлөрдүн айтымында, дипфейк технологиялар, биринчи кезекте, банктар үчүн коркунуч жаратат, анткени алар бири-бири менен атаандашып онлайн насыя берүүнү сунуштай башташты. Ушуга окшош окуя 2021-жылы Кытайда катталган болчу.Эки шылуундипфейк жасап, салык кызматынын",https://factcheck.kg/ky/kak-moshenniki-ispolzuyut-dipfejki-i-pohishhayut-dengi-factcheck/,1
Мурда Самаковго тиешелүү 10 гектар жер трансформация болду,"Бишкектин четиндеги Байтик айылында айыл чарба багытындагы 10 гектар жер курулуш курууга ылайыкташтырылып, трансформацияланды. Тийиштүү токтомго Министрлер кабинетинин төрагасы 31-мартта кол койгон.Бир катар маалымат каражаттары сөз Жогорку Кеңештин мурдагы депутаты Карганбек Самаковго таандык эки жер тилкеси тууралуу болуп жатканын жазышты.Маалыматты Карганбек Самаковдун уулу, учурда Жогорку Кеңештин депутаты Кубанычбек Самаков ""Азаттыкка"" ырастады. Анын маалыматына караганда, атасына мурда тиешелүү болгон 10 гектар жердин 4,37 гектары №202 контурда, ал эми 5,63 гектары №411 контурда жайгашкан.""Бул жер тилкелерин атам (Карганбек Самаков -ред.) 2022-жылы президент Садыр Жапаров менен сүйлөшүүдөн кийин, Мамлекеттик ипотекалык компаниясына өткөрүп берген"", - деди Кубанычбек Самаков.Министрлер кабинетинин токтомуна ылайык, бул тилкелер көп кабаттуу үй куруу максатында трансформацияланган. Анда Аламүдүн райондук администрациясына жердин трансформацияланышын документтештирүү, жер тилкелери максатына ылайык иштетилишин камсыздоо жана курулуш талаптарына-жоболоруна ылайыктап шаар куруу документтерин иштеп чыгуу тапшырмасы берилди.Райондук бийлик ошондой эле жаан жана мөңгү сууларынын коопсуз агып кетишин, сейсмикалык чараларды, экологиялык жана санитардык талаптардын сакталышын жана тарыхый-маданий мурастарды коргоо чараларын камсыз кылышы керек. Казуу жана курулуш иштерин жүргүзүү учурунда археологиялык көзөмөл жүргүзүү үчүн археолог тартууга милдеттендирилди.Мындан тышкары, токтомдо айыл чарба өндүрүшүндө алынуучу кирешенин ордун толтуруу, жерди пайдаланбаган же туура эмес пайдаланган учурда баштапкы абалына келтирүү тапшырмасы берилген каралган.Жогорку Кеңештин мурдагы депутаты Карганбек Самаковго жана башка бир нече адамга 2015-жылы Чүй облусунун Байтик, Лебединовка жана Кара-Жыгач айыл аймактарындагы жер тилкелерин мыйзамсыз трансформациялоо боюнча кылмыш иши козголгон. 2017-жылы Бишкек шаарынын Октябрь райондук соту Карганбек Самаковду 10 жылга эркинен ажыратууга өкүм чыгарып, 2018-жылы Бишкек шаардык соту өкүмдү күчүндө калтырган.Жогорку сот 2021-жылдын декабрь айында мурдагы өкүмдөрдү жокко чыгарып, ишти кайра кароого жиберген. 2022-жылы 13-январда Бишкек шаардык соту Карганбек Самаковдуактап, мүлктөрүн камактан чыгарган. Ошол эле жылы март айында экс-депутат Биримдик-Кут жаңы конушундагы 1,79 гектар жер тилкесинөз каалоосу менен Лебединовка айыл өкмөтүнөөткөрүп берген.(ZKo)",https://www.azattyk.org/a/33727368.html,0
Дүйнөнү Ротшильд аттуу жаран башкарат деген маалымат — фейк [split],"булактары жок. Ротшильддин ысымын дүйнөлүк конспирологиялык теория менен дайыма байланыштырып келишет. Бирок аны тастыктоочу бир да далил келтирилбейт.Ниалл Фергюсонаттуу белгилүү тарыхчы жана журналист мындай деп жазган: «Согуштардын кесепетинен улам облигациялардын баасы төмөндөп калганын тарых көрсөттү. Жыйынтыгында карыз болгон өлкө территориясын жоготсо же жаңы территорияга ээ болсо, өзүнүн карызынан кутула албай калат. XIX кылымдын ортосунда Ротшильддердин династиясы капиталды башкаруудагы соодадан кетип, мамлекеттик облигацияларга көз салган. Азыр бул тармакта акча жазаган күндө да, конфликт чыгып кетсе, династия капиталын көбөйтпөй, тескеринче, чыгаша болот…» Жыйынтык: фейк.Ротшильд дүйнөнү башкарат деген маалымат кезектеги конспирологиялык теория болуп саналат.",https://factcheck.kg/ky/rotshild-hozyain-mira-nepravda/,1
"""Манас"" университетин кесип өтчү жолду салуу бир ай ичинде башталат","Бишкектеги Кыргыз-Түрк “Манас” университетинин кампусун кесип өтүп, Болот Миңжылкиев көчөсүн Чыңгыз Айтматов проспектисине туташтыра турган автожолду салуу бир айдын ичинде башталат. Бул тууралуу Бишкек шаарынын мэриясынын Транспорт жана жол-транспорттук инфратүзүмдү өнүктүрүү департаментинин директорунун орун басары Абдыжапаркул Жанболотов 14-апрелде “Кабарга” берген интервьюсунда айтты. “Азыр бюджетибиз каралып, титулдук тизмени бекитип жатабыз. Шаарда жасала турган жолдордун тизмеси толук бекитилгенден кийин жолду сала турган компанияларды тандайбыз”, - деди ал. Анын сөзүнө караганда, студенттер менен мугалимдердин коопсуздугу үчүн жер астында өтмөк курулуп, зарыл болгон жерлерге жол чырак коюлуп, өтмөктөр салынат. Азырынча жолду салууга канча каражат кетери эсептеле элек. Абдыжапаркул Жанболотов университеттин кампусун кесип өткөн автоунаа жолун салуу Бишкектин 2025-жылга чейинки башкы планында эле болгонун айтты. Бишкек шаарынын мэри Айбек Жунушалиевдин маалыматында Жал кичи районунда 38 миңден ашык адам жашайт. Ал 2022-жылы эле бул райондо 17 миң киши жашаганын, тургундар көбөйгөндүктөн жаңы жолдорду салуу муктаждыгы келип чыкканын билдирди. Мэр бул жол менен борбордогу тыгын маселеси чечилип кетпестигин, бирок аны азайтууга жардам берерин кошумчалаган. Мэрия андан тышкары Анарбек Бакаев көчөсүн Түштүк магистралга кошууну пландап жатат. Буга каршы болгон Кыргыз-Түрк “Манас” университетинин стунденттери, шаардын айрым тургундары кол топтоодо. (BTo)",https://www.azattyk.org/a/33731834.html,0
Кыргызстанда адискөй троллдордун фабрикасы,"киргизе алышат. Буга ылайык, мындай маалыматка ишеним жокко эсе.Самат Муктаров аккаунтун жамынган адам Фейсбукта макалаларды 16 -марттан баштап иш күндөрү гана жайгаштырып келет жана ал материалдарды кыргыз тилдүү топтордо(орто эсеп менен 6-7 топто)гана жайылтат. Ал эми сырткы сайттардан (не telegra.ph), maalymat.kg, president.kg сайттарынын макалалары таратылат. Майрам жана эс алуу күндөрү Самат Муктаров айлык алып иштеген адамдарга окшоп эс алат, башкача айтканда бул күндөрү анын хроникасында эч кандай материал жарыяланбайт.макала саныбөлүшүүлөр саны16 март3417 март317эс алуу күндөрү19 март1220 март614Нооруз22 март2423 март315Өз кезегинде Самат Муктаров жарыялаган маалыматтарды Фейсбукта байма-бай түрдө Акылай Турдуева, Айгуль Ишенбек кызы Сатыкеева, Азат Сыдыков, Эдил Азимов аттуу аккаунттар өздөрүнүн жана башка баракчаларда бөлүшүшөт.Бул троллдор командасы жалгыз эмес. Фейсбукта алардын оппонентери көп, алар: Турсун Абакиров, Сергей Вольф, “Антиклан” баракчасы, Любовь Губина аттуу колдонуучулар . Бул аккаунттар тескерисинче Алмазбек Атамбаевди мактап, Сооронбай Жээнбековду каралаган материалдарды жайылтышат.Continue ReadingPreviousАзиз Суракматов жана кызыкчылыктар конфликтиNextПремьер-министр жумуш орундары тууралуу цифра менен манипуляция жасады Колдонуучулар көбүнчө баштапкы булагына көңүл бурушпайт. Адатта булакка шилтеме көрсөтүлүп турган маалыматка ишеним бар. Бирок биздин учурда эмес. Үч макала теңtelegra.phресурсунда жайгаштырылган. Бул сайтта каалагандардын бардыгы анонимдүү түрдө макала киргизе алышат. Буга ылайык, мындай маалыматка ишеним жокко эсе.",https://factcheck.kg/ky/professionalnaya-fabrika-trollej-v-kyrgyzstane/,1
"Айрым өлкөлөр коронавуристу сасык тумоо деп атап, эмдөө, тест жана карантинден баш тарттыбы? [split]","Бразилиягакиргендер үчүн 14 күндүккарантин каралган. Улуу Британияда11-февралдантарта өлкөгө киргендер карантинге алынбаганы менен тест оң жыйынтык берсе же илдеттин симптомдору байкалса, жеке изоляциякаралган. Испаниядабүгүнкү күнгө чейин изоляция менен карантинэрежелери иштейт. Мексикагакирүүдө чектөө жок болгону менен тест оң жыйынтык берсе же илдеттин симпомдору бар болсо, милдетүү түрдө 14 күндүк жеке изоляциякаралган. Сальвадордодагы өлкөгөкирүүдө чектөөлөр жок.Бирок өлкө президентинин буйругу менен каалаган убакта каалаган административдик-аймактык бирдик боюнча карантиндик чараларкөрүлүшү мүмкүн. 2021-жылдын 11-октябрынан тартаСингапургакирүүдө Саламаттык сактоо министрлигинин жөнөкөйлөштүрүлгөн протоколдору, аларда катуу карантиндик чаралардын ордуна “жеке жоопкерчилик жана өзүн-өзү башкаруу”каралган. Түркиягакирүүдө да белгилүү бирэрежелер",https://factcheck.kg/ky/desyat-stran-otkazalis-ot-karantina-vakczinaczii-i-testov-obyaviv-koronavirus-grippom-proveryaem/,1
Бизди кантип алдашат: жалган маалыматтардын түрлөрү жана алар менен күрөшүүнүн жолдору [split],"Фактылар менен ойноп, көз жазгыруу (манипуляция)– окуяларды кайсы бир көздөгөн максатка ылайыктап, тууралап көрсөтүү үчүн фактыларды бурмалап же тандап көрсөтүү. Ал цитатаны бурмалоо, толук эмес маалыматты колдонуу же фактылардын мааниси өзгөргөндөй өңүттөн көрсөтүү түрүндө болушу мүмкүн. Саясий пропаганда– коомдук талкууларга катышуу жана коомдук пикирге таасир этүү максатында кайсы бир көз караштагы маалыматтарды системдүү түрдө таркатуу. Троллинг жана боттор. Троллинг– жаңжалды жаратуу максатында адамды өзүнөн чыгарган чагымчыл же аны кемсинткен пикирлерди жана билдирүүлөрдү таркатуу.Боттор– бул жалган маалыматтарды таркатуу жана керектүү пикирлерди жаратуу максатында колдонулган эркин аккаунттар. Компьютердик чабуулдар жана хакерлик– компьютердик тутумдарды, коомдук тармактарды же веб-сайттарды талкалоо жолу менен жалган маалыматтар жаратылышы мүмкүн. Хакерлер жалган маалыматтарды тарката алышат, маалыматтарды өзгөртө алышат же өчүрө алышат же билдирүүлөр менен адаштыруу үчүн жалган аккаунттарды түзө алышат. Тарыхты бурмалоо– бул",https://factcheck.kg/ky/kak-nami-manipuliruyut-vidy-dezinformaczii-i-sposoby-borby-s-nej/,1
Президент Коопсуздук кеңешинин мүчөлөрү менен Жакынкы Чыгыш кырдаалын талкуулады,"Президент Садыр Жапаров бүгүн, 19-мартта Коопсуздук кеңешинин мүчөлөрү менен жумушчу кеңешме өткөрдү. Жыйында Жакынкы Чыгышта болуп жаткан окуялардын алкагында Кыргызстандын улуттук коопсуздугун, анын ичинде азык-түлүк жана энергетика тармактарындагы коопсуздукту камсыз кылуу маселелери талкууланды. Мындан тышкары Коопсуздук кеңешинин мүчөлөрү Кыргызстандын стратегиялык объекттеринин тизмеси боюнча сунуштарды беришти. Кеңешменин жыйынтыгында мамлекеттик органдардын жетекчилерине, президенттин облустардагы ыйгарым укуктуу өкүлдөрүнө, Бишкек жана Ош шаарларынын мэрлерине тиешелүү тапшырмалар берилди.",https://24.kg/kyrgyzcha/366758_prezident_koopsuzduk_keneshinin_mucholoru_menen_jakyinkyi_chyigyish_kyirdaalyin_talkuuladyi/,0
Жапаров Баш мыйзамдын ар бир беренесин урматтоо маанилүү экенин белгиледи,"Президент Садыр Жапаров 5-май – Конституция күнүнө карата кыргызстандыктарды куттуктап, Баш мыйзам улуттук идеологиянын булагы жана улуттук иденттүүлүктүн негизги өзгөчөлүктөрүн айкындаган документ экени белгиледи. «Көп этностуу өлкөбүздө Конституция ар бир жаран өзүнүн корголушуна ишенген, биримдик менен туруктуулукту бекемдеген идеялык өзөк болуп саналат. Мына ошондуктан анын ар бир беренесин урматтоо баарыбыз үчүн маанилүү принцип болушу абзел», - деди Жапаров. Президент «Конституция өлкөнүн укуктук системасынын туу чокусу жана өнүгүүнүн пайдубалы болуп калганын» белгиледи. СССР урагандан кийин эгемен Кыргызстандын Конституциясын 1993-жылы 5-майда легендарлуу парламент кабыл алган. Бул аралыкта Конституция бир канча жолу өзгөртүлүп, соңку референдум 2021-жылдын 11-апрелинде болгон. Ага шайлоочулардын 36,66% катышып, алардын 79% ашыгы Баш мыйзамдын жаңы долбоорун колдогон. Ошентип Кыргызстанда президенттик башкаруу системасы киргизилген. Ага чейин парламенттик-президенттик башкаруу болгон. (КЕ)",https://www.azattyk.org/a/33750081.html,0
8-апрелдин аба ырайы: Айрым аймактарда жаан жаайт,"8-апрелде күтүлүп жаткан жаан-чачынга жана күндүн ысышына байланыштуу Кыргызстандын тоолуу райондорунда, тоолуу жолдордо жана ашууларда кар көчкү түшүү коркунучу сакталууда. Кар күрткүсү күтүлөт, жолдор тайгак болуп муз тоңот. Унаалардын ортосунда 500 метр аралык кыймыл чектелиши зарыл.Ошондой эле 10-апрелге чейин күтүлүп жаткан нөшөрлүү жаан-чачынга байланыштуу өлкөнүн тоолуу жана тоо этектериндеги райондорунда сел жүрүү коркунучу бар, дарыяларда суунун деңгээли көтөрүлөт.8-апрелде түнкүсүн Ош, Жалал-Абад, Баткен облустарынын көпчүлүк аймактарында, Чүй, Талас облустарынын айрым жерлеринде жаан жаап, күн күркүрөйт, тоолуу райондорунда кар жаайт. Ош, Жалал-Абад облустарынын айрым жерлеринде жаан-чачын катуу жаайт. Күндүз Чүй, Талас, Ош, Жалал-Абад, Баткен облустарынын көпчүлүк аймактарында, Нарын облусунун айрым жерлеринде жаан жаап, күн күркүрөйт, тоолуу райондорунда кар жаайт. Чүй, Жалал-Абад облустарынын айрым жерлеринде жаан-чачын катуу жаайт.Тоолуу райондордо жолдор тайгак болот. Батыш тараптан соккон шамалдын ылдамдыгы секундасына 4-9 метрден, күндүз айрым жерлеринде 15-20 метрге жетет.Абанын температурасы:Чүй өрөөнүндө түнкүсүн 9…14, күндүз 12…17Талас өрөөнүндө түнкүсүн 4…9, күндүз 10…15Баткен, Ош, Жалал-Абад облустарында түнкүсүн 8…13, күндүз 14…19Ысык-Көл облусунда түнкүсүн 4…9, күндүз 16…21Нарын облусунда түнкүсүн 1…6, күндүз 16…21Бишкекте түнкүсүн жана күндүз жаан жаап, күн күркүрөйт. Батыш тараптан соккон шамалдын ылдамдыгы секундасына 4-9 метрге жетет. Абанын 11…13°, күндүз 15…17° болот.",https://www.azattyk.org/a/33726584.html,0
