id,headline,body_text,source,url,date,language,label,label_confidence,evidence_url,source_type
3b06a2e6-65c4-46d5-b807-94bf4afca9e8,Эмгек министринин жаңы орун басары жамаатка тааныштырылды,"Бүгүн, 13-апрелде Эмгек, социалдык камсыздоо жана миграция министрлигинде кадрдык өзгөрүү болуп, жаңы министрдин орун басары жамаатка тааныштырылды. Ведомстводон билдиришкендей, жаңы орун басарды жамаатка президенттин администрациясынын жана министрлер кабинетинин чечимдерин даярдоо боюнча башкармалыгынын тармактык саясат бөлүмүнүн социалдык секторунун башчысы Жыпариса Рыспекова тааныштырды. Бул кызматты мурда Айнура Орозбаева аркалап келген. Белгиленгендей, дайындоо министрлер кабинетинин төрагасы Адылбек Касымалиевдин тескемесине ылайык жүргүзүлгөн. Аида Исатбек кызы көрсөтүлгөн ишеним үчүн ыраазычылык билдирип, эмгек, социалдык камсыздоо жана миграция тармагындагы мамлекеттик саясатты натыйжалуу ишке ашырууга бардык күч-аракетин жумшай турганын белгиледи.",24.kg,,,kyrgyz,0,high,,news_site
f788175e-8bbb-41dc-93eb-bf1be394a0e2,18-апрелге карата аба ырайы,"Эртең, 18-апрелде түнкүсүн Чүй облусунун көпчүлүк аймактарында, Талас, Ош, Жалал-Абад, Ысык-Көл облустарынын айрым жерлеринде жаан жаап, күн күркүрөйт. Күндүз Ош, Жалал-Абад, Баткен облустарынын айрым жерлеринде жаан жаап, күн күркүрөйт. Абанын температурасы: Чүйдө түнкүсүн 7...12, күндүз 12...17 Таласта түнкүсүн 1...6, күндүз 10...15 Баткен, Ош, Жалал-Абад облустарында түнкүсүн 4...9, күндүз 16...21 Ысык-Көлдө түнкүсүн 1...6, күндүз 12...17 Нарында түнкүсүн 0...5, күндүз 12...17 Бишкекте түнкүсүн 5...7°, күндүз 14...16° болот.",24.kg,,,kyrgyz,0,high,,news_site
6952a13d-6c8a-4b05-9f60-4e78b2dc9f90,«Кыргызфармация» 86 миллион сомго дары-дармек сатып алууну көздөп жатат,"Мамлекеттик «Кыргызфармация» ишканасы 2026-жылдын экинчи кварталы үчүн дары-дармек сатып алууну пландап жатат. Сатып алуунун жалпы суммасы 86 миллион сомду түзөрү мамлекеттик сатып алуулар порталында маалымдалган. Тизмеге өлкөнүн саламаттык сактоо системасынын реалдуу муктаждыктарын чагылдырган дары-дармектер кирген. Алардын ичинде антибиотиктер (амикацин, амоксициллин, цефалоспориндер), жүрөк ооруларына каршы дарылар (эналаприл, лозартан, аторвастатин), гормоналдык жана сезгенүүгө каршы каражаттар (преднизолон, гидрокортизон), интенсивдүү терапия жана анестезиология үчүн каражаттар (изофлуран, севофлуран, атракурий, бупивакаин) Ошондой эле көзөмөлдөнүүчү заттар — кетамин, фентанил, трамадол, тримепиридин бар. Бул препараттар наркоз жана ооруну басаңдатуу үчүн колдонулат. Мындан тышкары тизмеде психотроптук дарылар болгон диазепам, клоназепам, галоперидол, хлорпромазин, антидепрессант пароксетин да бар. «Кыргызфармация» ошондой эле парентералдык тамактандыруу үчүн эритмелерди, антикоагулянттарды (гепарин, эноксапарин), ошондой эле парацетамол жана активдештирилген көмүр сыяктуу негизги каражаттарды да сатып алат. Тендерге арыздар 16-апрелге чейин кабыл алынат.",24.kg,,,kyrgyz,0,high,,news_site
f6c2d180-2494-4fc4-842c-4f696c8b6f35,Бишкектиктерди жума башында эмне күтөт? 4 −6-майга карата аба ырайы,"Бишкекте дүйшөмбү күнү жаан-чачын күтүлөт, андан кийин бир аз жылыйт. Синоптиктер ушундай алдын ала божомол беришүүдө. 4-май:күн күркүрөп, жамгыр жаайт. Түнкүсүн абанын температурасы +11 градуска чейин, күндүз +22 градуска чейин жылыйт. 5-май:күн булуттуу болот. Түнкүсүн термометрдин көрсөткүчү +12 градусту көрсөтүп, күндүз +25 градус тегерегинде болот деп күтүлөт. 6-май:ала булуттуу болот. Түнкүсүн +11 градус, күндүз +27 градуска чейин жетет.",24.kg,,,kyrgyz,0,high,,news_site
3fae6d2b-fca8-4408-a53c-901e76c1cc16,Айыл чарба министрлигине 63төн ашык атайын техника тапшырылды,"Министрлер кабинетинин төрагасы Адылбек Касымалиев Суу ресурстары, айыл чарба жана кайра иштетүү өнөр жай министрлигине 63 даана атайын техниканын ачкычтарын тапшырды. Жаңы сатып алынган атайын техникалардын абалы менен таанышкан минкаб төрагасына министрлер кабинетинин төрагасынын орун басары — суу ресурстары, айыл чарба жана кайра иштетүү өнөр жай министри Эрлист Акунбеков маалымат берди. Белгилей кетсек, 40 даана техника — мамлекеттик бюджеттин эсебинен алынды, ага 128 млн сом жумшалды. Ал эми, калган 23 даана техника — эл аралык институттардын колдоосу менен алынды. Атайын техникалар Айыл чарба министрлигинин райондук суу чарба башкармалыктарына берилет. Адылбек Касымалиев президенттин жана жалпы министрлер кабинетинин атынан тармактын жаңы техникалуу болушу менен куттуктап, өлкө жетекчилиги ирригацияга өзгөчө көңүл буруп, мамлекеттик колдоону ар тараптан жогорулатып келе жатканын белгиледи. «Өзүңүздөр жакшы билесиздер, 2021—2025-жылдар аралыгында республикалык бюджеттен Суу ресурстары кызматына 21,4 млрд сом бөлүндү. Бул каражаттар ирригациялык объектилерди тейлөөнү, каналдарды оңдоп-түздөөнү жана суу ресурстарын натыйжалуу пайдаланууну камсыз кылууга багытталган. Ошондой эле, акыркы 5 жылда 270 жаңы техника алынды. Мамлекет үчүн ирригацияны өнүктүрүүгө мындан да көп каражаттарды жумшоо — приоритет деп эсептеймин. Суу чарба кызматында — тажрыйбалуу кадрлар бар деп билем. Мамлекет сиздердин ишти жакшыртуу үчүн материалдык-техникалык жактан камсыздоону жогорулатууну улантат», — деди минкаб төрагасы. Адылбек Касымалиев министрликтин алдында тармакты өнүктүрүү боюнча бир катар милдеттер турганын айтып, алдыга коюлган пландарды ишке ашыруу үчүн тийиштүү тапшырмаларды берди. Суу ресурстары, айыл чарба жана кайра иштетүү өнөр жай министрлиги — жакынкы аралыкта ирригация жаатында Баткенде 4200 гектар жерди сугат суу менен камсыз кылган «Алга Кадам» ирригациялык ири долбоордун негизги иштерин бүткөрөт, ал 2027-жылы толук ишке берилет. 2026-жылга 5 270 гектар жерге тамчылатып жана жамгырлатып сугаруу системаларды орнотуу пландар коюлган. Президенттин тапшырмасына ылайык министрлер кабинетине 2030-жылга чейин 2 жүз миң гектарга тамчылатып сугаруу системасын орнотуу милдети коюлган.",24.kg,,,kyrgyz,0,high,,news_site
2b71ef9c-a767-472b-942f-4e0d92d17b52,Бишкектеги Орус драма театры «Мама» спектаклинин премьерасына чакырат,"Чыңгыз Айтматов атындагы Орус драма театры 6 −7-май күндөрү заманбап драматургиянын көрүнүктүү өкүлү, «Оскар» жана «Тони» сыйлыктарынын лауреаты Флориан Зеллер жазган пьесанын негизинде коюлган «Мама» спектаклинин премьерасын тартуулайт. «Мама» — бул адамдын ички дүйнөсүн терең ачып берген психологиялык драма. Спектакль «бош калган уя» синдромуна туш болгон аялдын тагдырын баяндайт. Балдары чоңоюп, өз алдынча жашоого кеткенден кийин, жолдошу менен болгон мамилеси да муздап, башкы каарман Анна жалгыздык жана чындык менен элестин ортосунда жашап калат. Режиссёр Артем Бруно белгилегендей, бул спектакль сүйүү, көз карандылык жана керексиз болуп калуудан коркуу сыяктуу темаларды козгойт.",24.kg,,,kyrgyz,0,high,,news_site
cf2657ee-ead1-4440-941b-62ab076d1e32,Президент Кара-Кулжада Калкты тейлөө боюна маданий борборду ачты,"Президент Садыр Жапаров бүгүн, 14-апрелде Ош облусуна болгон иш сапарынын алкагында Кара-Кулжа айылындагы Калкты тейлөө боюнча маданий борбордун ачылыш аземине катышты. Борбор мамлекеттик кызматтарды комплекстүү түрдө көрсөтүүнү камсыздап, социалдык багыттагы объекттерди бир жерде жайгаштырууга багытталган. Садыр Жапаров үч кабаттуу имараттын инфраструктурасы менен таанышып, андагы калкты тейлөө бөлүмдөрүн, кинотеатр, машыгуу залын, банк бөлүмдөрүн, конференц-залды жана башка коомдук жайларды көрүп чыкты.  Курулуш, архитектура жана турак жай-коммуналдык чарба министри Нурдан Орунтаев мамлекет башчысына жер тилкесинин жалпы аянты 0,45 гектарды түзөрүн маалымдап, долбоор район тургундары жана коноктору үчүн ыңгайлуу шарттарды түзүүгө багытталганын белгиледи. Андан соң президент жергиликтүү тургундар менен баарлашып, мындай борборлор өлкөнүн башка райондорунда да ачыларын айтты. Өз кезегинде жашоочулар ишке ашырылып жаткан демилгелердин калктын жашоо шартын жакшыртуудагы маанисин белгилешип, аймактарды өнүктүрүүгө көңүл буруп жатканы үчүн ыраазычылык билдиришти.",24.kg,,,kyrgyz,0,high,,news_site
ed30e2d1-aa5f-4ef6-9ffa-d93ef4749cac,Бишкектеги «Тазалык» ишканасы жумушка чакырат: Эмгек акысы 40-45 миң сом,"Бишкек шаарындагы «Тазалык» муниципалдык ишканасы шаарды тазалоо, көрктөндүрүү жана санитардык абалды жакшыртуу иштерин жүргүзүү үчүн жоопкерчиликтүү жана эмгекчил жарандарды жумушка чакырат. Бул тууралуу мэриядан билдирди. Маалыматка ылайык, учурда төмөнкү бош жумуш орундары бар: Эмгек акысы 40-45 миң сом. Кошумча маалымат алуу үчүн төмөнкү дарекке кайрылууга болот: Ростовская көчөсү, 19Б.",24.kg,,,kyrgyz,0,high,,news_site
e00f48e3-05e8-437b-b48a-01d8598f32dd,Кыргызстандын энергетиктери майрам күндөрү күчөтүлгөн режимде иштешет,"1, 5 жана 9-май күндөрү энергетиктер күчөтүлгөн режимде иштешет. Бул тууралуу Энергетика министрлиги билдирди. Маалыматка ылайык, мындай чаралар майрам күндөрү калкты үзгүлтүксүз электр энергиясы менен камсыз кылуу максатында кабыл алынган. «Кыргызстандын улуттук электр тармагы» ААКнын бардык филиалдары өзгөчө иштөө режимине өткөрүлдү. Бардык райондук электр тармактарында ыкчам-чыгуучу бригадалардын нөөмөтү уюштурулду. Аларга филиалдардын жетекчилери да кошумча тартылды. Мүмкүн болгон аварияларга ыкчам жооп кайтаруу үчүн атайын техникалар жана нөөмөттөгү автоунаалар даярдалды, ошондой эле бригадалар керектүү жабдуулар менен камсыздалды. Электр энергиясы менен камсыздоо боюнча суроолор болсо, жашоочулар күнү-түнү «КЭТ» ААКтын 105 номерине, ошондой эле мобилдик телефондорго: 0772001209, 0556001209 жана WhatsApp аркылуу 0702001209 номерине кайрыла алышат. Филиалдардын диспетчерлеринин байланыш номерлери:",24.kg,,,kyrgyz,0,high,,news_site
f53198a8-5b5c-4701-94e1-39030d984a93,Кыргызстанда 401 миң гектар жайыт калыбына келтирүү режимине өткөрүлдү,"Кыргызстанда 401 миң гектар жайыт калыбына келтирүү режимине өткөрүлдү. Бул тууралуу Манас шаарында өткөн тоолуу аймактарда улуттук «Жашыл мурас» кампаниясын ишке ашыруу боюнча симпозиумда жарыяланды. Суу ресурстары, айыл чарба жана кайра иштетүү өнөр жай министринин орун басары Рустам Балтабаевдин айтымында, президент тарабынан демилгеленген бул өнөктүк тоолуу аймактарда деградацияланган жерлерди калыбына келтирүү жана туруктуу өнүктүрүү үчүн негизги куралга айланды. Бул иш тоолуу аймактарды өнүктүрүүнүн беш жылдык планынын (2025–2029) алкагында жүргүзүлүүдө. Айыл чарба министрлигинин маалыматы боюнча, Кыргыз Республикасында 11 960 гектардан ашык жерге мөмөлүү дарактар ​​отургузулган. 400 000 гектардан ашык жайыт жерлери калыбына келтирилген. Төмөнкүлөр артыкчылыктуу бойдон калууда:",24.kg,,,kyrgyz,0,high,,news_site
4d8a63be-e31e-4194-8c4b-e839983b2fe5,Жогорку Кеңеште жарандар үчүн заманбап коомдук кабылдама ачылат,"Парламенттин төрагасы Марлен Маматалиев Жогорку Кеңеште жарандарды кабыл алуу максатында жасалып жаткан коомдук кабылдама менен таанышты. Бул тууралуу парламенттин басма сөз кызматы билдирди. Маалыматка ылайык, коомдук кабылдамада акылдуу интеллект менен иш алып барган заманбап технологиялар жайгаштырылып, жарандарды кабыл алуу иши толугу менен санариптешет. Ошону менен бирге балалуу энелерге да ыңгайлуу шарттар түзүлөт. ""Жасалма интеллект менен коштолгон санариптик технологиялар жарандарды сапаттуу тейлөөгө кызмат кылып, баарлашуу жана кат алмашуу процессин ыкчам жүргүзүүгө өбөлгө түзөт. Тагыраагы, пилоттук негизде бардык процесс санариптешип, документ жүгүртүү иши толугу менен электрондук форматка өткөрүлөт. Ошондой эле жарандардын кайрылуулары аудио түрүндө да кабыл алынып, жасалма интеллект аркылуу автоматтык түрдө тексттик форматка айландырылат«,— деди Марлен Маматалиев. Коомдук кабылдаманын көрүп чыккандан соң Төрага жарандарды кабыл алып, алардын көйгөйлөрүн укту. Жарандар тарабынан жеке мүнөздөгү маселелер, ар кандай социалдык жагдайлар айтылып, айрыкча саламаттыкты сактоо жана билим берүү тармагына тиешелүү көйгөйлөр көтөрүлдү. Төрага айтылган бардык маселе көңүл сыртында калбай тургандыгын билдирип, ар бири боюнча тийиштүү иштер жүргүзүлөрүн кошумчалады. «Парламент эл менен бийликти байланыштарган башкы өкүлчүлүктүү орган. Биздин башкы максатыбыз мыйзам чыгаруу менен катар калктын көйгөйүн көтөрүп, алардын чечилишине ар тараптан көмөк көрсөтүү. Андыктан айтылган маселелерге тийиштүү мамлекеттик органдардын көңүлүн буруп, зарыл болгон учурда мыйзамдарга тиешелүү өзгөртүүлөрдү ыкчам түрдө киргизебиз», — деди Марлен Маматалиев.",24.kg,,,kyrgyz,0,high,,news_site
637c6305-233e-4755-a570-7d0b6447b22c,Пайдалуу кеңеш: Балдардын лунатизми жана кантип жардам берүү керек?,"Балдардын лунатизми ата-энелерди коркутат: бала күтүүсүздөн ойгонуп, көзүн ачып басып жүрөт, жөнөкөй аракеттерди жасайт, бирок эртеси эртең менен эч нерсе эстебейт. Неврологдор муну терең уйку учурунда бирдей эмес «ойгонгон» нерв системасынын жетиле электиги менен байланыштырышат. Түнкү «басуунун» себептери Негизги фактор 3-12 жаштагы балдардын жашка байланыштуу мээсинин өнүгүшү: жай толкундуу уйку фазасында кыймыл борборлору активдешет. Ал эми аң-сезим иштебей калат. Бул басуу же ал тургай кийим алмаштыруу сыяктуу автоматизмге алып келет. Көйгөйдү күчөтүүчү факторлор: Эмоционалдык стресс:талаш-тартыштар, мектептеги тапшырмалар, коркунучтуу мультфильмдер. Күн тартибин бузуулар:уйкунун жетишсиздиги, ашыкча чарчоо, кеч кечки тамак. Генетика:Эгерде ата-энелер уйку басышса, баланын коркунучу эки эсеге көбөйөт. Медициналык себептерге баштын жаракаттары, невроздор, эпилепсия же төрөттүн татаалдашуулары кирет; бөлмөдөгү түнкү жарык мелатонинди бөгөттөө менен абалды ого бетер начарлатат. Эгерде мындай абал улана берсе, бүт үй-бүлөнүн уйкусун жана балаңыздын ден соолугун коргоо үчүн адиске кайрылыңыз.",24.kg,,,kyrgyz,0,high,,news_site
2b0dbec0-97ac-4751-a95d-2a601d0a59ba,Бишкекте бокс боюнча эл аралык турнир өтөт,"Бишкекте Советтер Союзунун баатыры Дүйшөнкул Шопоковдун жаркын элесине арналган бокс боюнча эл аралык турнир өтөт. Бул тууралуу Дене тарбия жана спорт мамлекеттик агенттиги билдирди. Маалыматка ылайык, мелдештер 26-апрелден 1-майга чейин Каба уулу Кожомкул атындагы спорт ордосунда өткөрүлөт. Мелдешке 19 жаштан 40 жашка чейинки мушкерлер 50 кг, 55 кг, 60 кг, 65 кг. 70 кг, 75 кг, 80 кг, 85 кг, 90 кг чейинки жана 90 килограммдан жогору он салмак чен бирдигинде күч сынашат. Турнирдин жыйынтыгында жеңүүчүлөр жана байге ээлери тиешелүү даражадагы медалдар жана дипломдор менен сыйланышат.",24.kg,,,kyrgyz,0,high,,news_site
e66d52b2-8089-451a-a968-6cffc3e46681,ӨКМ: Тоолуу райондордо сел жана кар көчкү коркунучу бар,"Өлкөнүн тоолуу райондорунда сел жүрүү жана кар көчкү түшүү коркунучу бар. Бул тууралуу Өзгөчө кырдаалдар министрлиги билдирет. Маалыматка ылайык, 8-апрелден 10-апрелге чейин күтүлүп жаткан нөшөрлүү жаан-чачынга байланыштуу республиканын тоолуу жана тоо этектериндеги райондорунда сел жүрүшү мүмкүн, дарыяларда суунун деңгээли көтөрүлүшү күтүлөт. Ошондой эле Бишкек-Ош унаа жолунун 121-138-чакырымдарында (Төө-Ашуу ашуусу), 198-255-чакырымдарында (Чычкан капчыгайы, Ала-Бел ашуусу),Балыкчы-Казарман-Жалал-Абад унаа жолунун 326-349-чакырымдарында (Көк-Арт ашуусу) жана Каракол-Эңилчек унаа жолунун 45-90-чакырымдарында (Чоң-Ашуу ашуусу) кар көчкү түшүүсү жана кар күрткүсү күтүлөт, жолдор тайгак болуп муз тоңот. Унаалардын ортосунда 500 метр аралык кыймыл чектелиши зарыл.",24.kg,,,kyrgyz,0,high,,news_site
5041d1fd-c539-4d7f-81c9-6a4d9c5545a7,Калкты тейлөө борборлору алдыдагы майрам күндөрү да иштейт,"Май айындагы эс алуу күндөрүндө калкты тейлөө борборлору штаттык режимде иштейт. Бул тууралуу «Кызмат» мамлекеттик мекемеси билдирди. Маалыматка ылайык, аталган күндөрү калкты тейлөө борборлору саат 09:00дөн саат 18:00гө чейин жарандарга кызмат көрсөтөт. Мындай чечим калкка мамлекеттик кызматтарды үзгүлтүксүз жана жеткиликтүү көрсөтүүнү камсыз кылууга багытталган. Белгилей кетсек, буга чейин Эмгек министрлиги өлкө аймагында 1-майдан 10-майга чейин эс алуу күнү болорун билдирген.",24.kg,,,kyrgyz,0,high,,news_site
4aa3d928-52c2-421f-ab9d-13a9ba244796,Кыргызстанда 20—25-апрель аралыгында кар көчкү коркунучу сакталат,"20—25-апрелде өлкө аймагында жаан жаашы жана тоолуу аймактарда абанын температурасынын жогорулашы күтүлүп жаткандыктан, айрым аймактарда кар көчкү түшүп, жолдор тайгак болот. Бул тууралуу ӨКМдин маалымат борбору билдирди. Өзгөчөкооптуулукбараймактар: Министрлик унаа айдоочуларды аралыкты кеминде 500 метрден сактоого, ылдамдыкты чектен ашырбоого жана тоолуу жолдордо өзгөчө этият болууга чакырат.",24.kg,,,kyrgyz,0,high,,news_site
b903d696-b9f2-482b-9187-3d24d7ff2891,Дүйнө чемпионаты: Кыргызстандык спортчулар Стамбулда 33 медаль утту,"Каратэ-до шотокан WSF боюнча XVI дүйнө чемпионаты жыйынтыкталып, Кыргызстандын курама команды ийгиликтүү жыйынтык көрсөттү. Бул тууралуу Дене тарбия жана спорт мамлекеттик агенттиги билдирди. Маалыматка ылайык, 24-26 апрель күндөрү Түркиянын Стамбул шаарында Каратэ-до шотокан WSF боюнча XVI дүйнө чемпионаты жана биринчилигине 21 мамлекеттин спортсмендери катышты. Мелдештердин жыйынтыгы боюнча Кыргызстандын курама командасы жалпы 33 медаль утуп, командалык эсеп боюнча 4-орунду ээледи. Жеңүүчүлөрдүн тизмеси: Эркектер арасында алтын медаль ээлери: Күмүш медаль ээлери: Коло медаль ээлери: Кыз келиндер: Алтын медаль ээлери: Күмүш медаль ээлери: Коло медаль ээлери: Жалпысынан, кыргызстандык каратэчилер эл аралык аренада жогорку деңгээл көрсөтүп, өлкөнүн намысын татыктуу коргоду.",24.kg,,,kyrgyz,0,high,,news_site
1dd83bdf-3cf3-40cb-a07c-7accd49b3416,ӨКМ: Кыргызстанда бир суткада 16 өрт кырсыгы катталды,"Кыргызстанда сутка ичинде 16 өрт кырсыгы катталып, тилсиз жоо менен күрөшүүгө 19 бөлүм тартылды. Бул тууралуу Өзгөчө кырдаалдар министрлигинен билдиришти. Өрткырсыктарынынаймактарбоюнчакөрсөткүчү: Ал эми куткаруу кызматтары тарабынан 4 чыгуу болду.",24.kg,,,kyrgyz,0,high,,news_site
5b0e7ed1-1a30-4c53-b9bc-e61e85bc72e0,Чүй облусунда 1 миң 250 гектар жер чегирткеден куткарылууда,"Өсүмдүктөрдү химиялаштыруу, коргоо жана карантин департаментинин адистери Чүй облусунун Панфилов жана Сокулук райондорунда чегирткелердин массалык түрдө жайылганын аныкташты. Масштабтуу текшерүүлөрдүн жыйынтыгында, ведомство зыянкечтерди жок кылуу боюнча шашылыш чараларды даярдап жатканын Суу ресурстары, айыл чарба жана кайра иштетүү өнөр жайы министрлигинин басма сөз кызматы билдирди. Инспекторлор жана жергиликтүү бийлик өкүлдөрү 2 миң 610 гектар жерди текшерүүдөн өткөрүштү. Зыяндуу курт-кумурскалардын очоктору Панфилов районунун жогорку зоналарында, анын ичинде Фрунзе, Курама жана Орто-Кайыңды аймактарында катталды. Ошондой эле зыянкечтер Сокулук районунун Төмөнкү Чүй аймагындагы жайыттарга чабуул жасаган. Жалпысынан чегирткелер 1 миң 250 гектар аянтты ээлеп алган. Текшерүүнүн жыйынтыгы боюнча департаменттин кызматкерлери актыларды түзүштү. Жакынкы күндөрү мобилдик топтор жабыркаган аймактарды химиялык иштетүүдөн өткөрө баштайт. Эксперттер аймактарга ыкчам мониторинг жүргүзүүнү улантууда. Мындай изилдөөлөр курт-кумурскалар айыл чарба эгиндерине өтүп кете электе, очокторду чектөөгө мүмкүндүк берет. Буга чейин чегирткелер Кыргызстандын түштүгүнө чабуул жасаганы кабарланган. Расмий маалыматтар боюнча, ал жакта 7 миң 320 гектар жер жабыркаган. Быйыл зыянкечтер адаттагыдан эрте пайда болду. Чегирткелердин жайылышын токтотуу үчүн жабыркаган аймактарды химиялык иштетүү иштери башталды.",24.kg,,,kyrgyz,0,high,,news_site
c6285026-ce87-4130-9115-c4ffad71c5d4,Биринчи класска 61 миңден ашык бала катталды: Бишкекте 17 миң орун бош,"Биринчи класска 61,7 миңден ашык бала катталды. Мындай маалымат 1mektep.edu.gov.kg порталындагы ачык маалыматтарында көрсөтүлгөн. Анын ичинде Бишкек шаары боюнча 9,4 миңге жакын бала мектепке кабыл алынды. Алардын ичинен 3,9 миң орун кыргыз тилинде окутуучу класстарга, 5,5 миңге жакыны орус тилдүү класстарга туура келет. Учурда борбор калаада 17 миңден бир аз ашык бош орун бар. 2026/27-окуу жылына карата жалпы квоталардын саны — 192,3 миңди түзөт. Белгилей кетсек, республиканын түштүгүндө окутуу өзбек жана тажик тилдеринде жүргүзүлүүчү класстарга да кабыл алуу жүрүп жатат. Биринчи класска электрондук каттоо 1-апрелде башталган. Учурда 2019 жана 2020-жылдары туулган балдар каттоого алынууда. Биринчи этапта ата-энесинин биринин (мыйзамдуу өкүлүнүн) тиешелүү мектептин микроучастогу боюнча туруктуу каттоосу бар балдар кабыл алынат. Каттоонун экинчи этабы — жашаган дарегине карабастан кабыл алуу — 1-июндан тарта башталат.",24.kg,,,kyrgyz,0,high,,news_site
41a1af40-eca8-451c-8c43-7773bc4c7e7f,Бишкекте өтө турган күрөш боюнча Азия чемпионатынын программасы жарыяланды,"6—12-апрель күндөрү Бишкек шаарындагы «Жаштык» аренада спорттук күрөш боюнча Азия чемпионаты өтөт. Бул тууралуу Дене тарбия жана спорт мамлекеттик агенттигинен билдиришти. Мелдешке Азиянын эң күчтүү балбандары катышып, грек-рим, эркин жана кыз-келиндер күрөшү боюнча күч сынашат. Жалпысынан 350гө жакын балбан катышып, 30 комплект медаль ойнотулат. Чемпионаттын программасы күрөштүн түрлөрүнө жараша төмөнкүдөй бөлүштүрүлгөн: Кыргызстандын улуттук курама командасынын намысын өлкөнүн мыкты балбандары коргойт, грек-рим күрөшү боюнча 10, кыз-келиндер күрөшү боюнча 9 жана эркин күрөш боюнча 10 балбан күч сынашат.",24.kg,,,kyrgyz,0,high,,news_site
04f6f56b-84ed-4077-8a5f-91a8482f6285,Чемпиондор лигасы: «Атлетико» менен «Арсенал» 1/2 финалында тең чыгышты,"Испаниянын «Атлетико» клубунун футболчулары өз талаасында Англиянын «Арсенал» командасы менен Чемпиондор лигасынын жарым финалдык стадиясынын алгачкы беттешинде 1:1 эсебинде тең чыкты. Оюн 1:1 эсеби менен аяктап, командалар пенальти аркылуу голдору менен алмашышты. Мадриддеги жолугушууда үй ээлеринин курамынан Хулиан Альварес гол киргизсе, «канонирлердин» катарынан Виктор Дьекереш айырмаланды. Эки топ тең пенальтиден киргизилди. Эске салсак, «Атлетико» менен «Арсеналдын» ортосундагы жооптук беттеш 5-майда Лондондо өтөт.",24.kg,,,kyrgyz,0,high,,news_site
d738614e-514b-4684-80bd-4e52a7a0bf17,Быйыл Кыргызстан 26 миңге жакын унаа импорттоду,"2026-жылдын январь-февраль айларында Кыргызстандын автоунаа базарында транспорт каражаттарын алып келүү (импорт) жана алып чыгуу (экспорт) көлөмүнүн ортосунда чоң айырма катталды. Импорттун негизги агымын Азия өлкөлөрү камсыздаса, экспорт Орусиянын рыногуна багытталган. Бул тууралуу Улуттук статистика комитетинин маалыматында айтылат. Канча унаа жана кайдан келди? Жылдын алгачкы эки айында республикага 25 миң 892 жеңил унаа алынып келинген. Бул 2025-жылдын ушул мезгилине салыштырмалуу 39 пайызга көп. Акчалай алганда импорттун баасы 17 миллиард 776,3 миллион сомду (болжол менен 203,3 миллион доллар) түздү. Кыргызстанга жеңил унааларды жеткирүү боюнча абсолюттук лидерлер: Ошондой эле өлкөгө 50,7 миллион долларга бааланган 3 миң 936 жүк ташуучу унаа (негизги берүүчүлөр — КНР жана Түштүк Корея) жана 473 атайын багыттагы техника импорттолгон. Унаалар каякка экспорттолууда? Миңдеген импорттолгон унаалардын фонунда расмий экспорт бир кыйла аз көрүнөт. Эки айдын ичинде Кыргызстандан болгону 10,4 миллион долларга бааланган 623 жеңил унаа чыгарылган. Негизги сатып алуучу Орусия болду — ал жакка 8 миллион долларга бааланган 524 машина жөнөтүлгөн. Жүк ташуучу унаалардын экспорту болгону 12 даананы (138,9 миң долларга), ал эми атайын техниканыкы — 8 даананы түздү. Тетиктер рыногу Кыргызстан автотетиктерди да жигердүү сатып алууда. Автоунаа тетиктеринин жана керектүү жабдыктарынын импорту 20,6 миллион долларга бааланып, дээрлик 6 миң тоннаны түздү (анын көбүн Кытай жеткирген — 3 миң 574,5 тонна). Ошол эле учурда республика 12 миллион долларга бааланган 2 миң 958,6 тонна автотетик экспорттогон. Анын дээрлик бардык көлөмү (2 миң 727,1 тоннасы) Орусияга жөнөтүлгөн.",24.kg,,,kyrgyz,0,high,,news_site
e7a0b265-4c9f-4847-9e8b-f40bae75d3bf,Транспорт министрлиги: «Тоолуу аймактарда кар көчкү түшүү коркунучу жогору»,"16-19-апрелде тоолуу аймактарда кар көчкү түшүү коркунучу жана кооптуу тилкелерде жер көчкү жүрүү ыктымалдыгы жогору. Бул тууралуу Транспорт жана коммуникациялар министрлигинен билдиришти. Маалыматка ылайык, Жол тейлөө ишканалары керектүү техникалар жана жабдыктар менен камсыздалып, бардык ашууларда кар тазалоочу машиналар, жүктөгүчтөр жана башка атайын техникалар толук даярдыкта. Ошондой эле жолдорго себүү үчүн туз жана кум аралашмаларынын жетиштүү запасы камдалды. Министрлик айдоочуларды унаалардын ортосундагы 500 метрлик коопсуз аралыкты сактоого чакырат.",24.kg,,,kyrgyz,0,high,,news_site
